# GALEX system throughputs
# source: synphot calcband
# e.g.: calcband galex,nuv/fuv output=galexnuv.fits
# GALEX NUV

      1690.00      0.00000
      1690.10  1.21548e-05
      1690.20  2.43401e-05
      1690.29  3.65102e-05
      1690.39  4.86803e-05
      1690.49  6.08656e-05
      1690.59  7.30357e-05
      1690.68  8.52210e-05
      1690.78  9.73910e-05
      1690.88  0.000109576
      1690.98  0.000121746
      1691.07  0.000133932
      1691.17  0.000146117
      1691.27  0.000158302
      1691.37  0.000170472
      1691.46  0.000182658
      1691.56  0.000194843
      1691.66  0.000207028
      1691.76  0.000219214
      1691.85  0.000231399
      1691.95  0.000243584
      1692.05  0.000255770
      1692.15  0.000267970
      1692.25  0.000280155
      1692.34  0.000292341
      1692.44  0.000304541
      1692.54  0.000316726
      1692.64  0.000328912
      1692.73  0.000341112
      1692.83  0.000353298
      1692.93  0.000365498
      1693.03  0.000377683
      1693.12  0.000389884
      1693.22  0.000402085
      1693.32  0.000414285
      1693.42  0.000426470
      1693.52  0.000438671
      1693.61  0.000450871
      1693.71  0.000463072
      1693.81  0.000475273
      1693.91  0.000487473
      1694.00  0.000499674
      1694.10  0.000511874
      1694.20  0.000524075
      1694.30  0.000536290
      1694.40  0.000548491
      1694.49  0.000560692
      1694.59  0.000572892
      1694.69  0.000585108
      1694.79  0.000597308
      1694.88  0.000609524
      1694.98  0.000621725
      1695.08  0.000633940
      1695.18  0.000646156
      1695.28  0.000658357
      1695.37  0.000670572
      1695.47  0.000682788
      1695.57  0.000694989
      1695.67  0.000707205
      1695.77  0.000719420
      1695.86  0.000731636
      1695.96  0.000743852
      1696.06  0.000756068
      1696.16  0.000768283
      1696.26  0.000780499
      1696.35  0.000792730
      1696.45  0.000804946
      1696.55  0.000817162
      1696.65  0.000829377
      1696.74  0.000841608
      1696.84  0.000853824
      1696.94  0.000866055
      1697.04  0.000878271
      1697.14  0.000890502
      1697.23  0.000902718
      1697.33  0.000914949
      1697.43  0.000927180
      1697.53  0.000939396
      1697.63  0.000951627
      1697.72  0.000963858
      1697.82  0.000976089
      1697.92  0.000988320
      1698.02   0.00100055
      1698.12   0.00101278
      1698.21   0.00102501
      1698.31   0.00103724
      1698.41   0.00104947
      1698.51   0.00106171
      1698.61   0.00107395
      1698.70   0.00108618
      1698.80   0.00109841
      1698.90   0.00111066
      1699.00   0.00112289
      1699.10   0.00113512
      1699.20   0.00114737
      1699.29   0.00115961
      1699.39   0.00117185
      1699.49   0.00118409
      1699.59   0.00119634
      1699.69   0.00120857
      1699.78   0.00122082
      1699.88   0.00123306
      1699.98   0.00124531
      1700.08   0.00124848
      1700.18   0.00124936
      1700.27   0.00125024
      1700.37   0.00125112
      1700.47   0.00125200
      1700.57   0.00125288
      1700.67   0.00125376
      1700.77   0.00125464
      1700.86   0.00125552
      1700.96   0.00125640
      1701.06   0.00125728
      1701.16   0.00125816
      1701.26   0.00125904
      1701.35   0.00125992
      1701.45   0.00126080
      1701.55   0.00126168
      1701.65   0.00126256
      1701.75   0.00126344
      1701.85   0.00126432
      1701.94   0.00126520
      1702.04   0.00126608
      1702.14   0.00126696
      1702.24   0.00126784
      1702.34   0.00126872
      1702.44   0.00126960
      1702.53   0.00127048
      1702.63   0.00127137
      1702.73   0.00127225
      1702.83   0.00127313
      1702.93   0.00127401
      1703.03   0.00127489
      1703.12   0.00127577
      1703.22   0.00127665
      1703.32   0.00127753
      1703.42   0.00127842
      1703.52   0.00127930
      1703.62   0.00128018
      1703.71   0.00128106
      1703.81   0.00128194
      1703.91   0.00128282
      1704.01   0.00128371
      1704.11   0.00128459
      1704.21   0.00128547
      1704.30   0.00128635
      1704.40   0.00128723
      1704.50   0.00128811
      1704.60   0.00128900
      1704.70   0.00128988
      1704.80   0.00129076
      1704.89   0.00129164
      1704.99   0.00129253
      1705.09   0.00129341
      1705.19   0.00129429
      1705.29   0.00129517
      1705.39   0.00129606
      1705.48   0.00129694
      1705.58   0.00129782
      1705.68   0.00129870
      1705.78   0.00129958
      1705.88   0.00130047
      1705.98   0.00130135
      1706.08   0.00130223
      1706.17   0.00130312
      1706.27   0.00130400
      1706.37   0.00130488
      1706.47   0.00130576
      1706.57   0.00130665
      1706.67   0.00130753
      1706.77   0.00130841
      1706.86   0.00130930
      1706.96   0.00131018
      1707.06   0.00131106
      1707.16   0.00131195
      1707.26   0.00131283
      1707.36   0.00131371
      1707.45   0.00131460
      1707.55   0.00131548
      1707.65   0.00131636
      1707.75   0.00131725
      1707.85   0.00131813
      1707.95   0.00131902
      1708.05   0.00131990
      1708.14   0.00132078
      1708.24   0.00132167
      1708.34   0.00132255
      1708.44   0.00132343
      1708.54   0.00132432
      1708.64   0.00132520
      1708.74   0.00132609
      1708.84   0.00132697
      1708.93   0.00132786
      1709.03   0.00132874
      1709.13   0.00132962
      1709.23   0.00133051
      1709.33   0.00133139
      1709.43   0.00133228
      1709.53   0.00133316
      1709.62   0.00133405
      1709.72   0.00133493
      1709.82   0.00133582
      1709.92   0.00133670
      1710.02   0.00133759
      1710.12   0.00133847
      1710.22   0.00133936
      1710.32   0.00134024
      1710.41   0.00134113
      1710.51   0.00134201
      1710.61   0.00134290
      1710.71   0.00134378
      1710.81   0.00134467
      1710.91   0.00134555
      1711.01   0.00134644
      1711.11   0.00134732
      1711.20   0.00134821
      1711.30   0.00134909
      1711.40   0.00134998
      1711.50   0.00135086
      1711.60   0.00135175
      1711.70   0.00135264
      1711.80   0.00135352
      1711.90   0.00135441
      1711.99   0.00135529
      1712.09   0.00135618
      1712.19   0.00135706
      1712.29   0.00135795
      1712.39   0.00135884
      1712.49   0.00135972
      1712.59   0.00136061
      1712.69   0.00136149
      1712.79   0.00136238
      1712.88   0.00136327
      1712.98   0.00136415
      1713.08   0.00136504
      1713.18   0.00136593
      1713.28   0.00136681
      1713.38   0.00136770
      1713.48   0.00136859
      1713.58   0.00136947
      1713.68   0.00137036
      1713.77   0.00137125
      1713.87   0.00137213
      1713.97   0.00137302
      1714.07   0.00137391
      1714.17   0.00137479
      1714.27   0.00137568
      1714.37   0.00137657
      1714.47   0.00137746
      1714.57   0.00137834
      1714.67   0.00137923
      1714.76   0.00138012
      1714.86   0.00138100
      1714.96   0.00138189
      1715.06   0.00138278
      1715.16   0.00138367
      1715.26   0.00138455
      1715.36   0.00138544
      1715.46   0.00138633
      1715.56   0.00138722
      1715.66   0.00138810
      1715.75   0.00138899
      1715.85   0.00138988
      1715.95   0.00139077
      1716.05   0.00139166
      1716.15   0.00139254
      1716.25   0.00139343
      1716.35   0.00139432
      1716.45   0.00139521
      1716.55   0.00139610
      1716.65   0.00139698
      1716.75   0.00139787
      1716.84   0.00139876
      1716.94   0.00139965
      1717.04   0.00140054
      1717.14   0.00140143
      1717.24   0.00140232
      1717.34   0.00140320
      1717.44   0.00140409
      1717.54   0.00140498
      1717.64   0.00140587
      1717.74   0.00140676
      1717.84   0.00140765
      1717.93   0.00140854
      1718.03   0.00140943
      1718.13   0.00141031
      1718.23   0.00141120
      1718.33   0.00141209
      1718.43   0.00141298
      1718.53   0.00141387
      1718.63   0.00141476
      1718.73   0.00141565
      1718.83   0.00141654
      1718.93   0.00141743
      1719.03   0.00141832
      1719.13   0.00141921
      1719.22   0.00142010
      1719.32   0.00142099
      1719.42   0.00142188
      1719.52   0.00142277
      1719.62   0.00142366
      1719.72   0.00142454
      1719.82   0.00142544
      1719.92   0.00142633
      1720.02   0.00142721
      1720.12   0.00142811
      1720.22   0.00142899
      1720.32   0.00142989
      1720.42   0.00143078
      1720.52   0.00143167
      1720.61   0.00143256
      1720.71   0.00143345
      1720.81   0.00143434
      1720.91   0.00143523
      1721.01   0.00143612
      1721.11   0.00143701
      1721.21   0.00143790
      1721.31   0.00143879
      1721.41   0.00143968
      1721.51   0.00144057
      1721.61   0.00144146
      1721.71   0.00144235
      1721.81   0.00144324
      1721.91   0.00144413
      1722.01   0.00144503
      1722.11   0.00144592
      1722.20   0.00144681
      1722.30   0.00144770
      1722.40   0.00144859
      1722.50   0.00144948
      1722.60   0.00145037
      1722.70   0.00145126
      1722.80   0.00145216
      1722.90   0.00145305
      1723.00   0.00145394
      1723.10   0.00145483
      1723.20   0.00145572
      1723.30   0.00145661
      1723.40   0.00145751
      1723.50   0.00145840
      1723.60   0.00145929
      1723.70   0.00146018
      1723.80   0.00146107
      1723.90   0.00146196
      1723.99   0.00146286
      1724.09   0.00146375
      1724.19   0.00146464
      1724.29   0.00146553
      1724.39   0.00146642
      1724.49   0.00146732
      1724.59   0.00146821
      1724.69   0.00146910
      1724.79   0.00146999
      1724.89   0.00147089
      1724.99   0.00147178
      1725.09   0.00147267
      1725.19   0.00147356
      1725.29   0.00147446
      1725.39   0.00147535
      1725.49   0.00147624
      1725.59   0.00147714
      1725.69   0.00147803
      1725.79   0.00147892
      1725.89   0.00147981
      1725.99   0.00148071
      1726.09   0.00148160
      1726.19   0.00148249
      1726.29   0.00148339
      1726.39   0.00148428
      1726.48   0.00148517
      1726.58   0.00148607
      1726.68   0.00148696
      1726.78   0.00148785
      1726.88   0.00148875
      1726.98   0.00148964
      1727.08   0.00149054
      1727.18   0.00149143
      1727.28   0.00149232
      1727.38   0.00149322
      1727.48   0.00149411
      1727.58   0.00149500
      1727.68   0.00149590
      1727.78   0.00149679
      1727.88   0.00149769
      1727.98   0.00149858
      1728.08   0.00149947
      1728.18   0.00150037
      1728.28   0.00150126
      1728.38   0.00150216
      1728.48   0.00150305
      1728.58   0.00150395
      1728.68   0.00150484
      1728.78   0.00150573
      1728.88   0.00150663
      1728.98   0.00150752
      1729.08   0.00150842
      1729.18   0.00150931
      1729.28   0.00151021
      1729.38   0.00151110
      1729.48   0.00151200
      1729.58   0.00151289
      1729.68   0.00151379
      1729.78   0.00151468
      1729.88   0.00151558
      1729.98   0.00151647
      1730.08   0.00151737
      1730.18   0.00151826
      1730.28   0.00151916
      1730.38   0.00152005
      1730.48   0.00152095
      1730.58   0.00152185
      1730.68   0.00152274
      1730.78   0.00152364
      1730.88   0.00152453
      1730.98   0.00152543
      1731.08   0.00152632
      1731.18   0.00152722
      1731.28   0.00152811
      1731.38   0.00152901
      1731.48   0.00152991
      1731.58   0.00153080
      1731.68   0.00153170
      1731.78   0.00153260
      1731.88   0.00153349
      1731.98   0.00153439
      1732.08   0.00153528
      1732.18   0.00153618
      1732.28   0.00153708
      1732.38   0.00153797
      1732.47   0.00153887
      1732.58   0.00153977
      1732.68   0.00154066
      1732.78   0.00154156
      1732.88   0.00154245
      1732.98   0.00154335
      1733.08   0.00154425
      1733.18   0.00154515
      1733.28   0.00154604
      1733.38   0.00154694
      1733.48   0.00154784
      1733.58   0.00154873
      1733.68   0.00154963
      1733.78   0.00155053
      1733.88   0.00155142
      1733.98   0.00155232
      1734.08   0.00155322
      1734.18   0.00155412
      1734.28   0.00155501
      1734.38   0.00155591
      1734.48   0.00155681
      1734.58   0.00155771
      1734.68   0.00155860
      1734.78   0.00155950
      1734.88   0.00156040
      1734.98   0.00156130
      1735.08   0.00156219
      1735.18   0.00156309
      1735.28   0.00156399
      1735.38   0.00156489
      1735.48   0.00156579
      1735.58   0.00156668
      1735.68   0.00156758
      1735.78   0.00156848
      1735.88   0.00156938
      1735.98   0.00157028
      1736.08   0.00157117
      1736.18   0.00157207
      1736.28   0.00157297
      1736.38   0.00157387
      1736.48   0.00157477
      1736.58   0.00157567
      1736.68   0.00157657
      1736.78   0.00157746
      1736.88   0.00157836
      1736.98   0.00157926
      1737.08   0.00158016
