# ACS system throughputs\n# source: synphot calcband\n# e.g.: calcband acs,wfc1,f606w output=acsf606w.fits\n# HST ACS f814w\n
      4000.00      0.00000
      4000.39  1.62705e-07
      4000.78  1.62691e-07
      4001.17  1.62677e-07
      4001.56  1.62663e-07
      4001.95  1.62649e-07
      4002.34  1.62635e-07
      4002.73  1.62621e-07
      4003.12  1.62607e-07
      4003.51  1.62593e-07
      4003.90  1.62579e-07
      4004.29  1.62564e-07
      4004.68  1.62550e-07
      4005.07  1.62536e-07
      4005.46  1.62521e-07
      4005.85  1.62506e-07
      4006.24  1.62492e-07
      4006.63  1.62477e-07
      4007.02  1.62462e-07
      4007.41  1.62448e-07
      4007.80  1.62433e-07
      4008.19  1.62418e-07
      4008.59  1.62403e-07
      4008.98  1.62389e-07
      4009.37  1.62374e-07
      4009.76  1.62359e-07
      4010.15  1.62342e-07
      4010.54  1.62322e-07
      4010.93  1.62301e-07
      4011.32  1.62281e-07
      4011.71  1.62261e-07
      4012.10  1.62241e-07
      4012.49  1.62221e-07
      4012.89  1.62200e-07
      4013.28  1.62180e-07
      4013.67  1.62160e-07
      4014.06  1.62139e-07
      4014.45  1.62119e-07
      4014.84  1.62098e-07
      4015.23  1.62078e-07
      4015.62  1.62057e-07
      4016.02  1.62037e-07
      4016.41  1.62016e-07
      4016.80  1.61995e-07
      4017.19  1.61974e-07
      4017.58  1.61953e-07
      4017.97  1.61932e-07
      4018.36  1.61911e-07
      4018.76  1.61890e-07
      4019.15  1.61869e-07
      4019.54  1.61848e-07
      4019.93  1.61827e-07
      4020.32  1.61813e-07
      4020.72  1.61800e-07
      4021.11  1.61787e-07
      4021.50  1.61775e-07
      4021.89  1.61762e-07
      4022.28  1.61749e-07
      4022.68  1.61736e-07
      4023.07  1.61723e-07
      4023.46  1.61710e-07
      4023.85  1.61697e-07
      4024.24  1.61684e-07
      4024.64  1.61670e-07
      4025.03  1.61657e-07
      4025.42  1.61644e-07
      4025.81  1.61630e-07
      4026.21  1.61617e-07
      4026.60  1.61604e-07
      4026.99  1.61590e-07
      4027.38  1.61576e-07
      4027.78  1.61563e-07
      4028.17  1.61549e-07
      4028.56  1.61535e-07
      4028.95  1.61521e-07
      4029.35  1.61508e-07
      4029.74  1.61494e-07
      4030.13  1.61477e-07
      4030.53  1.61454e-07
      4030.92  1.61431e-07
      4031.31  1.61408e-07
      4031.70  1.61385e-07
      4032.10  1.61362e-07
      4032.49  1.61339e-07
      4032.88  1.61316e-07
      4033.28  1.61292e-07
      4033.67  1.61269e-07
      4034.06  1.61246e-07
      4034.46  1.61222e-07
      4034.85  1.61199e-07
      4035.24  1.61176e-07
      4035.64  1.61152e-07
      4036.03  1.61129e-07
      4036.42  1.61105e-07
      4036.82  1.61081e-07
      4037.21  1.61058e-07
      4037.60  1.61034e-07
      4038.00  1.61010e-07
      4038.39  1.60986e-07
      4038.78  1.60963e-07
      4039.18  1.60939e-07
      4039.57  1.60915e-07
      4039.96  1.60891e-07
      4040.36  1.60860e-07
      4040.75  1.60829e-07
      4041.15  1.60797e-07
      4041.54  1.60766e-07
      4041.93  1.60734e-07
      4042.33  1.60703e-07
      4042.72  1.60671e-07
      4043.12  1.60640e-07
      4043.51  1.60608e-07
      4043.90  1.60576e-07
      4044.30  1.60545e-07
      4044.69  1.60513e-07
      4045.09  1.60481e-07
      4045.48  1.60449e-07
      4045.88  1.60417e-07
      4046.27  1.60385e-07
      4046.66  1.60353e-07
      4047.06  1.60321e-07
      4047.45  1.60289e-07
      4047.85  1.60257e-07
      4048.24  1.60225e-07
      4048.64  1.60193e-07
      4049.03  1.60160e-07
      4049.43  1.60128e-07
      4049.82  1.60096e-07
      4050.22  1.60060e-07
      4050.61  1.60021e-07
      4051.01  1.59983e-07
      4051.40  1.59944e-07
      4051.80  1.59906e-07
      4052.19  1.59867e-07
      4052.59  1.59829e-07
      4052.98  1.59790e-07
      4053.38  1.59751e-07
      4053.77  1.59712e-07
      4054.17  1.59673e-07
      4054.56  1.59634e-07
      4054.96  1.59596e-07
      4055.35  1.59557e-07
      4055.75  1.59518e-07
      4056.14  1.59479e-07
      4056.54  1.59440e-07
      4056.93  1.59400e-07
      4057.33  1.59361e-07
      4057.72  1.59322e-07
      4058.12  1.59283e-07
      4058.51  1.59244e-07
      4058.91  1.59204e-07
      4059.31  1.59165e-07
      4059.70  1.59125e-07
      4060.10  1.59087e-07
      4060.49  1.59055e-07
      4060.89  1.59022e-07
      4061.28  1.58990e-07
      4061.68  1.58957e-07
      4062.08  1.58924e-07
      4062.47  1.58891e-07
      4062.87  1.58858e-07
      4063.26  1.58825e-07
      4063.66  1.58792e-07
      4064.06  1.58759e-07
      4064.45  1.58726e-07
      4064.85  1.58693e-07
      4065.25  1.58660e-07
      4065.64  1.58626e-07
      4066.04  1.58593e-07
      4066.43  1.58560e-07
      4066.83  1.58526e-07
      4067.23  1.58493e-07
      4067.62  1.58459e-07
      4068.02  1.58426e-07
      4068.42  1.58392e-07
      4068.81  1.58358e-07
      4069.21  1.58325e-07
      4069.61  1.58291e-07
      4070.00  1.58257e-07
      4070.40  1.58227e-07
      4070.80  1.58197e-07
      4071.19  1.58167e-07
      4071.59  1.58137e-07
      4071.99  1.58107e-07
      4072.38  1.58077e-07
      4072.78  1.58046e-07
      4073.18  1.58016e-07
      4073.57  1.57985e-07
      4073.97  1.57955e-07
      4074.37  1.57924e-07
